:START_ID,:END_ID,:TYPE
Movie:The Marrying Kind,Person;Organization:Garson Kanin,WRITTEN_BY
Movie:The Marrying Kind,Person;Organization:Ruth Gordon,WRITTEN_BY
Movie:The Marrying Kind,Person:Judy Holliday,STARRED_ACTORS
Movie:The Marrying Kind,Person:Aldo Ray,STARRED_ACTORS
Movie:The Marrying Kind,Person:Madge Kennedy,STARRED_ACTORS
Movie:The Marrying Kind,Date:1952,RELEASE_YEAR
Movie:The Marrying Kind,Text:george cukor,HAS_TAGS
Movie:My Favorite Season,Person;Organization:André Téchiné,DIRECTED_BY
Movie:My Favorite Season,Person;Organization:André Téchiné,WRITTEN_BY
Movie:My Favorite Season,Person:Catherine Deneuve,STARRED_ACTORS
Movie:My Favorite Season,Person:Daniel Auteuil,STARRED_ACTORS
Movie:My Favorite Season,Person:Marthe Villalonga,STARRED_ACTORS
Movie:My Favorite Season,Date:1993,RELEASE_YEAR
Movie:My Favorite Season,Language;Text:French,IN_LANGUAGE
Movie:My Favorite Season,Text:Drama,HAS_GENRE
Movie:My Favorite Season,Text:bd-r,HAS_TAGS
Movie:My Favorite Season,Text:andré téchiné,HAS_TAGS
Movie:Reflections in a Golden Eye,Person;Organization:John Huston,DIRECTED_BY
Movie:Reflections in a Golden Eye,Person;Organization:Carson McCullers,WRITTEN_BY
Movie:Reflections in a Golden Eye,Person:Marlon Brando,STARRED_ACTORS
Movie:Reflections in a Golden Eye,Person:Elizabeth Taylor,STARRED_ACTORS
Movie:Reflections in a Golden Eye,Date:1967,RELEASE_YEAR
Movie:Reflections in a Golden Eye,Text:bd-r,HAS_TAGS
Movie:Reflections in a Golden Eye,Text:marlon brando,HAS_TAGS
Movie:Reflections in a Golden Eye,Text:john huston,HAS_TAGS
Movie:Reflections in a Golden Eye,Text:elizabeth taylor,HAS_TAGS
Movie:The Sensation of Sight,Person:David Strathairn,STARRED_ACTORS
Movie:The Sensation of Sight,Person:Ian Somerhalder,STARRED_ACTORS
Movie:The Sensation of Sight,Person:Jane Adams,STARRED_ACTORS
Movie:The Sensation of Sight,Person:Daniel Gillies,STARRED_ACTORS
Movie:The Sensation of Sight,Date:2006,RELEASE_YEAR
Movie:Call Me Bwana,Person;Organization:Gordon Douglas,DIRECTED_BY
Movie:Call Me Bwana,Person:Anita Ekberg,STARRED_ACTORS
Movie:Call Me Bwana,Person:Bob Hope,STARRED_ACTORS
Movie:Call Me Bwana,Date:1963,RELEASE_YEAR
Movie:Newlyweds,Person;Organization:Edward Burns,DIRECTED_BY
Movie:Newlyweds,Person;Organization:Edward Burns,WRITTEN_BY
Movie:Newlyweds,Person:Edward Burns,STARRED_ACTORS
Movie:Newlyweds,Person:Kerry Bishé,STARRED_ACTORS
Movie:Newlyweds,Person:Caitlin FitzGerald,STARRED_ACTORS
Movie:Newlyweds,Person:Marsha Dietlein,STARRED_ACTORS
Movie:Newlyweds,Date:2011,RELEASE_YEAR
Movie:Newlyweds,Text:Drama,HAS_GENRE
Movie:Newlyweds,Text:Comedy,HAS_GENRE
Movie:Alps,Person;Organization:Yorgos Lanthimos,DIRECTED_BY
Movie:Alps,Person;Organization:Yorgos Lanthimos,WRITTEN_BY
Movie:Alps,Person;Organization:Efthymis Filippou,WRITTEN_BY
Movie:Alps,Person:Ariane Labed,STARRED_ACTORS
Movie:Alps,Date:2011,RELEASE_YEAR
Movie:Alps,Language;Text:Greek,IN_LANGUAGE
Movie:Alps,Text:Drama,HAS_GENRE
Movie:Alps,Text:greek,HAS_TAGS
Movie:Halloween II,Person;Organization:Rob Zombie,DIRECTED_BY
Movie:Halloween II,Person;Organization:Rob Zombie,WRITTEN_BY
Movie:Halloween II,Date:2009,RELEASE_YEAR
Movie:Halloween II,Text:Horror,HAS_GENRE
Movie:Halloween II,Text:sequel,HAS_TAGS
Movie:Halloween II,Text:visual,HAS_TAGS
Movie:Halloween II,Text:malcolm mcdowell,HAS_TAGS
Movie:Romeo Must Die,Person;Organization:Andrzej Bartkowiak,DIRECTED_BY
Movie:Romeo Must Die,Person:Jet Li,STARRED_ACTORS
Movie:Romeo Must Die,Person:Isaiah Washington,STARRED_ACTORS
Movie:Romeo Must Die,Person:Aaliyah,STARRED_ACTORS
Movie:Romeo Must Die,Person:Russell Wong,STARRED_ACTORS
Movie:Romeo Must Die,Date:2000,RELEASE_YEAR
Movie:Romeo Must Die,Language;Text:English,IN_LANGUAGE
Movie:Romeo Must Die,Text:Action,HAS_GENRE
Movie:Romeo Must Die,Text:r,HAS_TAGS
Movie:Romeo Must Die,Text:jet li,HAS_TAGS
Movie:Romeo Must Die,Text:andrzej bartkowiak,HAS_TAGS
"Movie:20,000 Leagues Under the Sea",Person;Organization:Jules Verne,WRITTEN_BY
"Movie:20,000 Leagues Under the Sea",Person:Ben Cross,STARRED_ACTORS
"Movie:20,000 Leagues Under the Sea",Date:1997,RELEASE_YEAR
"Movie:20,000 Leagues Under the Sea",Text:love triangle,HAS_TAGS
"Movie:20,000 Leagues Under the Sea",Text:jules verne,HAS_TAGS
Movie:Miss Pettigrew Lives for a Day,Person;Organization:Bharat Nalluri,DIRECTED_BY
Movie:Miss Pettigrew Lives for a Day,Person;Organization:Simon Beaufoy,WRITTEN_BY
Movie:Miss Pettigrew Lives for a Day,Person;Organization:David Magee,WRITTEN_BY
Movie:Miss Pettigrew Lives for a Day,Person;Organization:Winifred Watson,WRITTEN_BY
Movie:Miss Pettigrew Lives for a Day,Date:2008,RELEASE_YEAR
Movie:Miss Pettigrew Lives for a Day,Text:Comedy,HAS_GENRE
Movie:The Business of Strangers,Person;Organization:Patrick Stettner,DIRECTED_BY
Movie:The Business of Strangers,Person;Organization:Patrick Stettner,WRITTEN_BY
Movie:The Business of Strangers,Person:Julia Stiles,STARRED_ACTORS
Movie:The Business of Strangers,Person:Stockard Channing,STARRED_ACTORS
Movie:The Business of Strangers,Date:2001,RELEASE_YEAR
Movie:The Business of Strangers,Text:stockard channing,HAS_TAGS
Movie:The Saint,Person;Organization:Phillip Noyce,DIRECTED_BY
Movie:The Saint,Person;Organization:Jonathan Hensleigh,WRITTEN_BY
Movie:The Saint,Person;Organization:Wesley Strick,WRITTEN_BY
Movie:The Saint,Person;Organization:Leslie Charteris,WRITTEN_BY
Movie:The Saint,Person:Val Kilmer,STARRED_ACTORS
Movie:The Saint,Person:Elisabeth Shue,STARRED_ACTORS
Movie:The Saint,Date:1997,RELEASE_YEAR
Movie:The Saint,Text:espionage,HAS_TAGS
Movie:The Saint,Text:val kilmer,HAS_TAGS
Movie:The Saint,Text:international,HAS_TAGS
Movie:The Saint,Text:elisabeth shue,HAS_TAGS
Movie:The Saint,Text:phillip noyce,HAS_TAGS
Movie:The Grand Maneuver,Person;Organization:René Clair,DIRECTED_BY
Movie:The Grand Maneuver,Person;Organization:René Clair,WRITTEN_BY
Movie:The Grand Maneuver,Person:Michèle Morgan,STARRED_ACTORS
Movie:The Grand Maneuver,Person:Gérard Philipe,STARRED_ACTORS
Movie:The Grand Maneuver,Date:1955,RELEASE_YEAR
Movie:The Grand Maneuver,Language;Text:French,IN_LANGUAGE
Movie:The Grand Maneuver,Text:Drama,HAS_GENRE
Movie:The Grand Maneuver,Text:Comedy,HAS_GENRE
Movie:The Grand Maneuver,Text:rené clair,HAS_TAGS
Movie:David and Lisa,Person;Organization:Frank Perry,DIRECTED_BY
Movie:David and Lisa,Person;Organization:Eleanor Perry,WRITTEN_BY
Movie:David and Lisa,Person;Organization:Theodore Isaac Rubin,WRITTEN_BY
Movie:David and Lisa,Date:1962,RELEASE_YEAR
Movie:David and Lisa,Text:bd-r,HAS_TAGS
Movie:David and Lisa,Text:frank perry,HAS_TAGS
Movie:The Girl on the Train,Person;Organization:Larry Brand,DIRECTED_BY
Movie:The Girl on the Train,Person;Organization:Larry Brand,WRITTEN_BY
Movie:The Girl on the Train,Person:Stephen Lang,STARRED_ACTORS
Movie:The Girl on the Train,Person:Nicki Aycox,STARRED_ACTORS
Movie:The Girl on the Train,Person:Henry Ian Cusick,STARRED_ACTORS
Movie:The Girl on the Train,Date:2013,RELEASE_YEAR
Movie:The Girl on the Train,Text:Thriller,HAS_GENRE
Movie:Hoop Dreams,Person;Organization:Steve James,DIRECTED_BY
Movie:Hoop Dreams,Person;Organization:Steve James,WRITTEN_BY
Movie:Hoop Dreams,Person;Organization:Frederick Marx,WRITTEN_BY
Movie:Hoop Dreams,Date:1994,RELEASE_YEAR
Movie:Hoop Dreams,Text:Documentary,HAS_GENRE
Movie:Hoop Dreams,Text:high school,HAS_TAGS
Movie:Hoop Dreams,Text:documentary,HAS_TAGS
Movie:Hoop Dreams,Text:school,HAS_TAGS
Movie:Hoop Dreams,Text:basketball,HAS_TAGS
Movie:Hoop Dreams,Text:chicago,HAS_TAGS
Movie:Hoop Dreams,Text:steve james,HAS_TAGS
Movie:Apartment 1303,Person;Organization:Ataru Oikawa,DIRECTED_BY
Movie:Apartment 1303,Person;Organization:Ataru Oikawa,WRITTEN_BY
Movie:Apartment 1303,Language;Text:Japanese,IN_LANGUAGE
Movie:Apartment 1303,Text:Horror,HAS_GENRE
Movie:Gilles' Wife,Person;Organization:Frédéric Fonteyne,DIRECTED_BY
Movie:Gilles' Wife,Person;Organization:Philippe Blasband,WRITTEN_BY
Movie:Gilles' Wife,Person;Organization:Marion Hänsel,WRITTEN_BY
Movie:Gilles' Wife,Person;Organization:Madeleine Bourdouxhe,WRITTEN_BY
Movie:Gilles' Wife,Person;Organization:Frédéric Fonteyne,WRITTEN_BY
Movie:Gilles' Wife,Date:2004,RELEASE_YEAR
Movie:Gilles' Wife,Text:Drama,HAS_GENRE
"Movie:Thank You, Mr. Moto",Person;Organization:John P. Marquand,WRITTEN_BY
"Movie:Thank You, Mr. Moto",Person:Peter Lorre,STARRED_ACTORS
"Movie:Thank You, Mr. Moto",Date:1937,RELEASE_YEAR
Movie:Ninja Assassin,Person;Organization:James McTeigue,DIRECTED_BY
Movie:Ninja Assassin,Person;Organization:J. Michael Straczynski,WRITTEN_BY
Movie:Ninja Assassin,Person;Organization:Matthew Sand,WRITTEN_BY
Movie:Ninja Assassin,Person:Rain,STARRED_ACTORS
Movie:Ninja Assassin,Date:2009,RELEASE_YEAR
Movie:Ninja Assassin,Text:violence,HAS_TAGS
Movie:Ninja Assassin,Text:dark,HAS_TAGS
Movie:Ninja Assassin,Text:martial arts,HAS_TAGS
Movie:Ninja Assassin,Text:ninja,HAS_TAGS
Movie:Ninja Assassin,Text:rain,HAS_TAGS
Movie:Hangman's Curse,Person;Organization:Frank Peretti,WRITTEN_BY
Movie:Hangman's Curse,Person:Leighton Meester,STARRED_ACTORS
Movie:Hangman's Curse,Person:Douglas Smith,STARRED_ACTORS
Movie:Hangman's Curse,Person:David Keith,STARRED_ACTORS
Movie:Hangman's Curse,Person:Mel Harris,STARRED_ACTORS
Movie:Hangman's Curse,Date:2003,RELEASE_YEAR
Movie:Big Brown Eyes,Person:Cary Grant,STARRED_ACTORS
Movie:Big Brown Eyes,Person:Joan Bennett,STARRED_ACTORS
Movie:Big Brown Eyes,Date:1936,RELEASE_YEAR
Movie:The Shipping News,Person;Organization:Lasse Hallström,DIRECTED_BY
Movie:The Shipping News,Person;Organization:Annie Proulx,WRITTEN_BY
Movie:The Shipping News,Person:Kevin Spacey,STARRED_ACTORS
Movie:The Shipping News,Person:Julianne Moore,STARRED_ACTORS
Movie:The Shipping News,Person:Cate Blanchett,STARRED_ACTORS
Movie:The Shipping News,Person:Judi Dench,STARRED_ACTORS
Movie:The Shipping News,Date:2001,RELEASE_YEAR
Movie:The Shipping News,Text:Drama,HAS_GENRE
Movie:The Shipping News,Text:kevin spacey,HAS_TAGS
Movie:The Shipping News,Text:cate blanchett,HAS_TAGS
Movie:The Shipping News,Text:julianne moore,HAS_TAGS
Movie:The Shipping News,Text:judi dench,HAS_TAGS
Movie:Montana Sky,Person;Organization:Mike Robe,DIRECTED_BY
Movie:Montana Sky,Person;Organization:Nora Roberts,WRITTEN_BY
Movie:Montana Sky,Person:Ashley Williams,STARRED_ACTORS
Movie:Montana Sky,Person:Charlotte Ross,STARRED_ACTORS
Movie:Montana Sky,Date:2007,RELEASE_YEAR
Movie:Montana Sky,Text:nora roberts,HAS_TAGS
Movie:Zorba the Greek,Person;Organization:Nikos Kazantzakis,WRITTEN_BY
Movie:Zorba the Greek,Person:Anthony Quinn,STARRED_ACTORS
Movie:Zorba the Greek,Person:Irene Papas,STARRED_ACTORS
Movie:Zorba the Greek,Person:Alan Bates,STARRED_ACTORS
Movie:Zorba the Greek,Person:Lila Kedrova,STARRED_ACTORS
Movie:Zorba the Greek,Date:1964,RELEASE_YEAR
Movie:Zorba the Greek,Language;Text:Greek,IN_LANGUAGE
Movie:Zorba the Greek,Text:Drama,HAS_GENRE
Movie:Zorba the Greek,Text:bd-r,HAS_TAGS
Movie:Zorba the Greek,Text:anthony quinn,HAS_TAGS
Movie:Sabah,Person;Organization:Ruba Nadda,DIRECTED_BY
Movie:Sabah,Person;Organization:Ruba Nadda,WRITTEN_BY
Movie:Sabah,Person:Arsinée Khanjian,STARRED_ACTORS
Movie:Sabah,Date:2005,RELEASE_YEAR
Movie:Captain Ron,Person;Organization:Thom Eberhardt,DIRECTED_BY
Movie:Captain Ron,Person;Organization:Thom Eberhardt,WRITTEN_BY
Movie:Captain Ron,Person;Organization:John Dwyer,WRITTEN_BY
Movie:Captain Ron,Person:Kurt Russell,STARRED_ACTORS
Movie:Captain Ron,Person:Martin Short,STARRED_ACTORS
Movie:Captain Ron,Person:Benjamin Salisbury,STARRED_ACTORS
Movie:Captain Ron,Person:Mary Kay Place,STARRED_ACTORS
Movie:Captain Ron,Date:1992,RELEASE_YEAR
Movie:Captain Ron,Text:Comedy,HAS_GENRE
Movie:Captain Ron,Text:comedy,HAS_TAGS
Movie:The Island,Person;Organization:Michael Bay,DIRECTED_BY
Movie:The Island,Person:Ewan McGregor,STARRED_ACTORS
Movie:The Island,Person:Scarlett Johansson,STARRED_ACTORS
Movie:The Island,Date:2005,RELEASE_YEAR
Movie:The Island,Text:dystopia,HAS_TAGS
Movie:The Island,Text:thriller,HAS_TAGS
Movie:The Island,Text:original,HAS_TAGS
Movie:The Island,Text:scarlett johansson,HAS_TAGS
Movie:The Island,Text:ewan mcgregor,HAS_TAGS
Movie:The Island,Text:michael bay,HAS_TAGS
Movie:Sometimes They Come Back... for More,Person;Organization:Daniel Zelik Berk,DIRECTED_BY
Movie:Sometimes They Come Back... for More,Date:1998,RELEASE_YEAR
Movie:Enough Said,Person;Organization:Nicole Holofcener,DIRECTED_BY
Movie:Enough Said,Person;Organization:Nicole Holofcener,WRITTEN_BY
Movie:Enough Said,Date:2013,RELEASE_YEAR
Movie:Enough Said,Text:Comedy,HAS_GENRE
Movie:Enough Said,Text:james gandolfini,HAS_TAGS
Movie:Enough Said,Text:nicole holofcener,HAS_TAGS
Movie:Secretary,Person;Organization:Steven Shainberg,DIRECTED_BY
Movie:Secretary,Person;Organization:Mary Gaitskill,WRITTEN_BY
Movie:Secretary,Person;Organization:Steven Shainberg,WRITTEN_BY
Movie:Secretary,Person:Maggie Gyllenhaal,STARRED_ACTORS
Movie:Secretary,Person:James Spader,STARRED_ACTORS
Movie:Secretary,Date:2002,RELEASE_YEAR
Movie:Secretary,Text:Romance,HAS_GENRE
Movie:Secretary,Text:romance,HAS_TAGS
Movie:Secretary,Text:sex,HAS_TAGS
Movie:Secretary,Text:erotic,HAS_TAGS
Movie:Secretary,Text:maggie gyllenhaal,HAS_TAGS
Movie:Secretary,Text:james spader,HAS_TAGS
Movie:Secretary,Text:secretary,HAS_TAGS
Movie:The Taste of Tea,Person;Organization:Katsuhito Ishii,DIRECTED_BY
Movie:The Taste of Tea,Person;Organization:Katsuhito Ishii,WRITTEN_BY
Movie:The Taste of Tea,Language;Text:Japanese,IN_LANGUAGE
Movie:How They Get There,Person;Organization:Spike Jonze,DIRECTED_BY
Movie:How They Get There,Person;Organization:Spike Jonze,WRITTEN_BY
Movie:How They Get There,Text:Short,HAS_GENRE
Movie:Merrill's Marauders,Person;Organization:Samuel Fuller,DIRECTED_BY
Movie:Merrill's Marauders,Person;Organization:Samuel Fuller,WRITTEN_BY
Movie:Merrill's Marauders,Person;Organization:Charlton Ogburn Jr.,WRITTEN_BY
Movie:Merrill's Marauders,Person:Jeff Chandler,STARRED_ACTORS
Movie:Merrill's Marauders,Date:1962,RELEASE_YEAR
Movie:Merrill's Marauders,Text:War,HAS_GENRE
Movie:Merrill's Marauders,Text:bd-r,HAS_TAGS
Movie:Hyde Park on Hudson,Person;Organization:Roger Michell,DIRECTED_BY
Movie:Hyde Park on Hudson,Person:Bill Murray,STARRED_ACTORS
Movie:Hyde Park on Hudson,Person:Laura Linney,STARRED_ACTORS
Movie:Hyde Park on Hudson,Date:2012,RELEASE_YEAR
Movie:Hyde Park on Hudson,Text:Drama,HAS_GENRE
Movie:Hyde Park on Hudson,Text:Comedy,HAS_GENRE
Movie:Hyde Park on Hudson,Text:bill murray,HAS_TAGS
Movie:Hyde Park on Hudson,Text:laura linney,HAS_TAGS
Movie:Loving Leah,Person;Organization:Jeff Bleckner,DIRECTED_BY
Movie:Loving Leah,Person;Organization:Pnenah Goldstein,WRITTEN_BY
Movie:Loving Leah,Person:Lauren Ambrose,STARRED_ACTORS
Movie:Loving Leah,Person:Adam Kaufman,STARRED_ACTORS
Movie:Loving Leah,Date:2009,RELEASE_YEAR
Movie:Loving Leah,Text:jeff bleckner,HAS_TAGS
Movie:The Exorcist III,Person;Organization:William Peter Blatty,DIRECTED_BY
Movie:The Exorcist III,Person;Organization:William Peter Blatty,WRITTEN_BY
Movie:The Exorcist III,Person:George C. Scott,STARRED_ACTORS
Movie:The Exorcist III,Person:Brad Dourif,STARRED_ACTORS
Movie:The Exorcist III,Person:Ed Flanders,STARRED_ACTORS
Movie:The Exorcist III,Person:Jason Miller,STARRED_ACTORS
Movie:The Exorcist III,Date:1990,RELEASE_YEAR
Movie:The Exorcist III,Text:Horror,HAS_GENRE
Movie:The Exorcist III,Text:horror,HAS_TAGS
Movie:Seven Ways from Sundown,Person;Organization:Clair Huffaker,WRITTEN_BY
Movie:Seven Ways from Sundown,Person:Audie Murphy,STARRED_ACTORS
Movie:Seven Ways from Sundown,Person:Barry Sullivan,STARRED_ACTORS
Movie:Seven Ways from Sundown,Date:1960,RELEASE_YEAR
Movie:Seven Ways from Sundown,Text:Western,HAS_GENRE
Movie:The Shawshank Redemption,Person;Organization:Frank Darabont,DIRECTED_BY
Movie:The Shawshank Redemption,Person;Organization:Stephen King,WRITTEN_BY
Movie:The Shawshank Redemption,Person;Organization:Frank Darabont,WRITTEN_BY
Movie:The Shawshank Redemption,Person:Morgan Freeman,STARRED_ACTORS
Movie:The Shawshank Redemption,Person:Tim Robbins,STARRED_ACTORS
Movie:The Shawshank Redemption,Date:1994,RELEASE_YEAR
Movie:The Shawshank Redemption,Text:Drama,HAS_GENRE
Movie:The Shawshank Redemption,Text:drama,HAS_TAGS
Movie:The Shawshank Redemption,Text:r,HAS_TAGS
Movie:The Shawshank Redemption,Text:morgan freeman,HAS_TAGS
Movie:The Shawshank Redemption,Text:dvd,HAS_TAGS
Movie:The Shawshank Redemption,Text:acting,HAS_TAGS
Movie:The Shawshank Redemption,Text:prison,HAS_TAGS
Movie:The Shawshank Redemption,Text:stephen king,HAS_TAGS
Movie:The Shawshank Redemption,Text:vhs,HAS_TAGS
Movie:The Shawshank Redemption,Text:redemption,HAS_TAGS
Movie:The Shawshank Redemption,Text:tim robbins,HAS_TAGS
Movie:The Shawshank Redemption,Text:warm,HAS_TAGS
Movie:The Shawshank Redemption,Text:frank darabont,HAS_TAGS
Movie:The Shawshank Redemption,Text:rita hayworth,HAS_TAGS
Movie:You're Next,Person;Organization:Adam Wingard,DIRECTED_BY
Movie:You're Next,Person;Organization:Simon Barrett,WRITTEN_BY
Movie:You're Next,Person:Sharni Vinson,STARRED_ACTORS
Movie:You're Next,Person:Wendy Glenn,STARRED_ACTORS
Movie:You're Next,Person:Nicholas Tucci,STARRED_ACTORS
Movie:You're Next,Date:2011,RELEASE_YEAR
Movie:You're Next,Text:slasher,HAS_TAGS
Movie:You're Next,Text:adam wingard,HAS_TAGS
Movie:I'll Cry Tomorrow,Person;Organization:Daniel Mann,DIRECTED_BY
Movie:I'll Cry Tomorrow,Person;Organization:Helen Deutsch,WRITTEN_BY
Movie:I'll Cry Tomorrow,Person;Organization:Gerold Frank,WRITTEN_BY
Movie:I'll Cry Tomorrow,Person;Organization:Mike Connolly,WRITTEN_BY
Movie:I'll Cry Tomorrow,Person;Organization:Jay Richard Kennedy,WRITTEN_BY
Movie:I'll Cry Tomorrow,Person;Organization:Lillian Roth,WRITTEN_BY
Movie:I'll Cry Tomorrow,Person:Eddie Albert,STARRED_ACTORS
Movie:I'll Cry Tomorrow,Person:Jo Van Fleet,STARRED_ACTORS
Movie:I'll Cry Tomorrow,Person:Richard Conte,STARRED_ACTORS
Movie:I'll Cry Tomorrow,Person:Susan Hayward,STARRED_ACTORS
Movie:I'll Cry Tomorrow,Date:1955,RELEASE_YEAR
Movie:I'll Cry Tomorrow,Text:Biography,HAS_GENRE
Movie:I'll Cry Tomorrow,Text:daniel mann,HAS_TAGS
Movie:Are You Listening?,Person;Organization:Harry Beaumont,DIRECTED_BY
Movie:Are You Listening?,Person:William Haines,STARRED_ACTORS
Movie:Are You Listening?,Person:Anita Page,STARRED_ACTORS
Movie:Are You Listening?,Person:Madge Evans,STARRED_ACTORS
Movie:Are You Listening?,Date:1932,RELEASE_YEAR
Movie:Are You Listening?,Text:Drama,HAS_GENRE
Movie:Are You Listening?,Text:harry beaumont,HAS_TAGS
Movie:Head,Person;Organization:Bob Rafelson,DIRECTED_BY
Movie:Head,Person;Organization:Bob Rafelson,WRITTEN_BY
Movie:Head,Person;Organization:Jack Nicholson,WRITTEN_BY
Movie:Head,Date:1968,RELEASE_YEAR
Movie:Head,Text:Comedy,HAS_GENRE
Movie:Head,Text:Musical,HAS_GENRE
Movie:Head,Text:bob rafelson,HAS_TAGS
Movie:Chicago Overcoat,Person;Organization:Brian Caunter,DIRECTED_BY
Movie:Chicago Overcoat,Person;Organization:Josh Staman,WRITTEN_BY
Movie:Chicago Overcoat,Person;Organization:Brian Caunter,WRITTEN_BY
Movie:Chicago Overcoat,Date:2009,RELEASE_YEAR
Movie:Handle with Care,Person;Organization:Jonathan Demme,DIRECTED_BY
Movie:Handle with Care,Date:1977,RELEASE_YEAR
Movie:Handle with Care,Text:Comedy,HAS_GENRE
Movie:Golden Boy,Person;Organization:Clifford Odets,WRITTEN_BY
Movie:Golden Boy,Person:Lee J. Cobb,STARRED_ACTORS
Movie:Golden Boy,Person:William Holden,STARRED_ACTORS
Movie:Golden Boy,Person:Barbara Stanwyck,STARRED_ACTORS
Movie:Golden Boy,Person:Adolphe Menjou,STARRED_ACTORS
Movie:Golden Boy,Date:1939,RELEASE_YEAR
Movie:Golden Boy,Text:Drama,HAS_GENRE
Movie:A Pure Formality,Person;Organization:Giuseppe Tornatore,DIRECTED_BY
Movie:A Pure Formality,Person;Organization:Giuseppe Tornatore,WRITTEN_BY
Movie:A Pure Formality,Person:Gérard Depardieu,STARRED_ACTORS
Movie:A Pure Formality,Person:Roman Polanski,STARRED_ACTORS
Movie:A Pure Formality,Date:1994,RELEASE_YEAR
Movie:A Pure Formality,Text:Thriller,HAS_GENRE
Movie:A Pure Formality,Text:roman polanski,HAS_TAGS
Movie:A Pure Formality,Text:gérard depardieu,HAS_TAGS
Movie:A Pure Formality,Text:giuseppe tornatore,HAS_TAGS
Movie:The World's Greatest Athlete,Person:John Amos,STARRED_ACTORS
Movie:The World's Greatest Athlete,Person:Roscoe Lee Browne,STARRED_ACTORS
Movie:The World's Greatest Athlete,Person:Tim Conway,STARRED_ACTORS
Movie:The World's Greatest Athlete,Date:1973,RELEASE_YEAR
Movie:The Killer,Person;Organization:John Woo,DIRECTED_BY
Movie:The Killer,Person;Organization:John Woo,WRITTEN_BY
Movie:The Killer,Person:Danny Lee,STARRED_ACTORS
Movie:The Killer,Person:Sally Yeh,STARRED_ACTORS
Movie:The Killer,Date:1989,RELEASE_YEAR
Movie:The Killer,Text:Action,HAS_GENRE
Movie:The Killer,Text:assassin,HAS_TAGS
Movie:The Killer,Text:hong kong,HAS_TAGS
Movie:The Killer,Text:john woo,HAS_TAGS
Movie:The Killer,Text:chow yun fat,HAS_TAGS
Movie:The First Texan,Person;Organization:Byron Haskin,DIRECTED_BY
Movie:The First Texan,Person:Joel McCrea,STARRED_ACTORS
Movie:The First Texan,Person:Felicia Farr,STARRED_ACTORS
Movie:The First Texan,Date:1956,RELEASE_YEAR
Movie:People of the Wind,Person;Organization:Anthony Howarth,DIRECTED_BY
Movie:People of the Wind,Person;Organization:David Koff,WRITTEN_BY
Movie:People of the Wind,Date:1976,RELEASE_YEAR
Movie:People of the Wind,Text:Documentary,HAS_GENRE
Movie:People of the Wind,Text:documentary,HAS_TAGS
Movie:The Boy Friend,Person;Organization:Ken Russell,DIRECTED_BY
Movie:The Boy Friend,Person;Organization:Ken Russell,WRITTEN_BY
Movie:The Boy Friend,Person;Organization:Sandy Wilson,WRITTEN_BY
Movie:The Boy Friend,Person:Max Adrian,STARRED_ACTORS
Movie:The Boy Friend,Person:Twiggy,STARRED_ACTORS
Movie:The Boy Friend,Person:Christopher Gable,STARRED_ACTORS
Movie:The Boy Friend,Date:1971,RELEASE_YEAR
Movie:The Boy Friend,Text:Comedy,HAS_GENRE
Movie:The Boy Friend,Text:Musical,HAS_GENRE
Movie:The Boy Friend,Text:bd-r,HAS_TAGS
Movie:The Boy Friend,Text:ken russell,HAS_TAGS
Movie:Fido,Person;Organization:Andrew Currie,DIRECTED_BY
Movie:Fido,Person;Organization:Robert Chomiak,WRITTEN_BY
Movie:Fido,Person;Organization:Dennis Heaton,WRITTEN_BY
Movie:Fido,Person;Organization:Andrew Currie,WRITTEN_BY
Movie:Fido,Date:2006,RELEASE_YEAR
Movie:Fido,Text:Comedy,HAS_GENRE
